Time [s]	Current [A]	Voltage [V]	
37.777695	58.840000	0.005053
38.027256	59.630000	0.005087
38.291199	60.020000	0.005122
38.540264	60.050000	0.005120
38.792120	60.820000	0.005184
39.041297	60.850000	0.005188
39.291566	61.610000	0.005244
39.541550	62.020000	0.005290
39.791348	62.060000	0.005326
40.041368	62.820000	0.005357
40.304810	63.220000	0.005360
40.564347	63.260000	0.005395
40.813397	64.020000	0.005430
41.063684	64.060000	0.005477
41.313439	64.830000	0.005527
41.563472	64.860000	0.005566
41.812479	65.630000	0.005594
42.078343	66.030000	0.005600
42.335560	66.060000	0.005634
42.585500	66.820000	0.005668
42.835890	66.860000	0.005713
43.085539	67.640000	0.005771
43.335552	67.660000	0.005805
43.585571	68.420000	0.005840
43.850929	68.820000	0.005841
44.108310	68.860000	0.005872
44.357609	69.620000	0.005907
44.607918	69.650000	0.005953
44.857918	70.420000	0.006011
45.108164	70.450000	0.006045
45.357690	71.220000	0.006072
45.622675	71.620000	0.006079
45.880972	71.650000	0.006112
46.130700	72.420000	0.006154
46.380990	72.460000	0.006194
46.630742	73.220000	0.006243
46.881011	73.620000	0.006283
47.130759	74.020000	0.006283
47.385685	74.270000	0.006346
47.634787	74.820000	0.006351
47.885071	74.860000	0.006400
48.134828	75.620000	0.006447
48.384840	75.650000	0.006489
48.634864	76.430000	0.006524
48.899070	76.830000	0.006523
49.158353	76.860000	0.006557
49.407896	77.620000	0.006589
49.658194	77.660000	0.006640
49.907934	78.420000	0.006695
50.157950	78.460000	0.006726
50.407965	79.230000	0.006762
50.671620	79.630000	0.006761
50.930107	79.660000	0.006795
51.179987	80.420000	0.006830
51.430257	80.460000	0.006886
51.680031	81.230000	0.006929
51.930056	81.260000	0.006966
52.180060	82.020000	0.007001
52.445304	82.430000	0.007001
52.703985	82.460000	0.007035
52.953090	83.230000	0.007070
53.203381	83.260000	0.007119
53.453156	84.030000	0.007168
53.703519	84.070000	0.007206
53.953162	84.830000	0.007237
54.216807	85.230000	0.007241
54.475224	85.270000	0.007274
54.725192	86.030000	0.007309
54.975506	86.050000	0.007358
55.225232	86.830000	0.007406
55.475251	86.860000	0.007445
55.725267	87.620000	0.007473
55.989323	88.020000	0.007481
56.247690	88.060000	0.007513
56.497297	88.830000	0.007556
56.747610	88.860000	0.007595
56.997339	89.630000	0.007644
57.247354	89.660000	0.007685
57.497375	90.430000	0.007715
57.761857	90.830000	0.007718
58.020380	90.860000	0.007752
58.270393	91.640000	0.007788
58.520667	91.660000	0.007838
58.770442	92.430000	0.007890
59.020453	92.460000	0.007925
59.269470	93.230000	0.007951
59.534447	93.630000	0.007958
59.792851	93.660000	0.007993
60.042529	94.430000	0.008027
60.292752	94.460000	0.008074
60.542815	95.230000	0.008123
60.792551	95.260000	0.008164
61.042583	96.030000	0.008192
61.307088	96.430000	0.008197
61.565597	96.460000	0.008232
61.814599	97.230000	0.008265
62.064871	97.260000	0.008323
62.315026	98.030000	0.008362
62.564669	98.060000	0.008402
62.814674	98.820000	0.008429
63.080024	99.230000	0.008438
63.337935	99.260000	0.008470
63.587714	100.030000	0.008510
