Time [s]	Current [A]	Voltage [V]	
54.800136	43.210000	0.002147
55.050149	43.410000	0.002155
55.315084	43.620000	0.002167
55.584441	43.820000	0.002166
55.841835	43.830000	0.002177
56.091202	44.220000	0.002186
56.341524	44.230000	0.002202
56.591254	44.620000	0.002215
56.841243	44.630000	0.002216
57.091509	45.020000	0.002230
57.341589	45.030000	0.002244
57.591305	45.420000	0.002257
57.841329	45.620000	0.002268
58.108951	45.820000	0.002277
58.378826	45.830000	0.002279
58.628360	46.220000	0.002297
58.878369	46.230000	0.002306
59.128391	46.610000	0.002316
59.378403	46.630000	0.002325
59.628410	47.020000	0.002336
59.878437	47.220000	0.002342
60.150978	47.420000	0.002352
60.400746	47.440000	0.002364
60.650479	47.820000	0.002376
60.900490	48.020000	0.002386
61.171044	48.220000	0.002390
61.420800	48.240000	0.002404
61.670854	48.620000	0.002415
61.920546	48.830000	0.002424
62.188425	49.020000	0.002435
62.437560	49.040000	0.002443
62.687586	49.420000	0.002456
62.937604	49.440000	0.002466
63.187621	49.830000	0.002475
63.450471	50.030000	0.002484
63.718783	50.140000	0.002485
63.977338	50.430000	0.002495
64.226676	50.440000	0.002508
64.477208	50.830000	0.002520
64.727006	50.840000	0.002535
64.976734	51.230000	0.002545
65.226741	51.430000	0.002554
65.492492	51.540000	0.002555
65.749964	51.810000	0.002565
65.999761	51.830000	0.002574
66.250097	52.220000	0.002590
66.499813	52.220000	0.002604
66.749834	52.620000	0.002615
66.999833	52.820000	0.002625
67.264337	52.940000	0.002624
67.522690	53.220000	0.002633
67.771897	53.340000	0.002645
68.033587	53.620000	0.002654
68.282900	53.640000	0.002669
68.533194	54.010000	0.002680
68.782937	54.030000	0.002693
69.032946	54.420000	0.002704
69.282999	54.610000	0.002712
69.547796	54.730000	0.002713
69.805367	55.020000	0.002724
70.054994	55.030000	0.002733
70.305324	55.410000	0.002748
70.555323	55.430000	0.002754
70.805306	55.630000	0.002774
71.055068	56.020000	0.002784
71.318980	56.220000	0.002793
71.587332	56.320000	0.002793
71.846688	56.620000	0.002803
72.096111	56.630000	0.002813
72.346404	57.020000	0.002828
72.596470	57.030000	0.002841
72.846167	57.420000	0.002853
73.096184	57.620000	0.002861
73.359936	57.820000	0.002873
73.609202	58.020000	0.002872
73.859709	58.030000	0.002883
74.109228	58.420000	0.002892
74.359516	58.440000	0.002910
74.609574	58.820000	0.002922
74.859288	58.840000	0.002933
75.109297	59.220000	0.002943
75.374214	59.430000	0.002951
75.623319	59.540000	0.002953
75.901126	59.820000	0.002963
76.150361	59.840000	0.002973
76.400377	60.220000	0.002989
76.650638	60.230000	0.003001
76.900416	60.610000	0.003013
77.150628	60.630000	0.003016
77.400689	61.020000	0.003030
77.650442	61.030000	0.003043
77.900463	61.420000	0.003051
78.150493	61.430000	0.003058
78.400488	61.820000	0.003071
78.650505	61.830000	0.003073
78.900844	62.220000	0.003088
79.150539	62.340000	0.003101
79.400844	62.620000	0.003102
79.661553	62.640000	0.003110
79.911778	63.020000	0.003123
80.161830	63.140000	0.003138
80.411823	63.420000	0.003142
80.661607	63.540000	0.003151
80.911620	63.820000	0.003161
81.161882	64.020000	0.003182
81.411966	64.040000	0.003191
81.662123	64.430000	0.003202
81.925946	64.620000	0.003211
82.175733	64.640000	0.003210
82.425955	64.840000	0.003232
82.675730	65.230000	0.003240
82.946376	65.420000	0.003242
83.205675	65.430000	0.003251
83.454761	65.820000	0.003265
83.704790	65.940000	0.003276
83.957366	66.220000	0.003281
84.207053	66.250000	0.003291
84.457100	66.630000	0.003307
84.707103	66.640000	0.003322
84.956874	67.020000	0.003330
85.206876	67.220000	0.003341
85.470828	67.350000	0.003340
85.730092	67.630000	0.003350
85.980130	67.640000	0.003361
86.230802	68.030000	0.003376
86.480211	68.040000	0.003391
86.729962	68.420000	0.003401
86.980195	68.610000	0.003410
87.243436	68.740000	0.003412
87.502814	69.020000	0.003420
87.752022	69.040000	0.003430
88.002276	69.430000	0.003445
88.252325	69.430000	0.003460
88.502083	69.820000	0.003469
88.752090	70.020000	0.003481
89.016096	70.150000	0.003481
89.275724	70.420000	0.003490
89.525352	70.430000	0.003500
89.775400	70.820000	0.003518
90.025663	70.830000	0.003531
90.275163	71.210000	0.003540
90.525181	71.410000	0.003551
90.789121	71.540000	0.003549
91.048355	71.820000	0.003559
91.298450	71.840000	0.003571
91.548506	72.220000	0.003585
91.798257	72.240000	0.003600
92.048273	72.620000	0.003611
92.298290	72.820000	0.003621
92.561713	72.940000	0.003618
92.821058	73.220000	0.003628
93.070324	73.240000	0.003642
93.320550	73.620000	0.003654
93.570583	73.640000	0.003668
93.820372	74.020000	0.003679
94.070386	74.230000	0.003690
94.334628	74.350000	0.003688
94.593686	74.620000	0.003698
94.843647	74.640000	0.003709
95.093681	75.030000	0.003725
95.343726	75.050000	0.003739
95.593472	75.430000	0.003749
95.843492	75.620000	0.003758
96.107186	75.820000	0.003768
96.356512	76.030000	0.003767
96.607090	76.040000	0.003778
96.856532	76.430000	0.003788
97.106788	76.440000	0.003803
97.356834	76.820000	0.003817
97.606586	76.840000	0.003828
97.856614	77.220000	0.003837
98.121815	77.420000	0.003837
98.381324	77.440000	0.003847
98.630635	77.820000	0.003856
98.880950	77.840000	0.003876
99.130960	78.220000	0.003888
99.380847	78.240000	0.003898
99.630713	78.620000	0.003906
99.894730	78.820000	0.003906
100.153948	78.840000	0.003917
100.403732	79.220000	0.003931
100.653987	79.240000	0.003943
100.904038	79.630000	0.003958
101.153788	79.640000	0.003967
101.403808	80.020000	0.003978
101.667065	80.230000	0.003975
101.926695	80.240000	0.003988
102.175835	80.630000	0.003998
102.426088	80.640000	0.004015
102.676135	81.030000	0.004028
102.925887	81.040000	0.004037
103.175903	81.420000	0.004047
103.439849	81.620000	0.004057
103.708320	81.750000	0.004061
103.967767	82.030000	0.004067
104.216962	82.040000	0.004080
104.466978	82.430000	0.004090
104.719608	82.440000	0.004096
104.969310	82.830000	0.004107
105.219230	82.840000	0.004125
105.469310	83.240000	0.004136
105.719053	83.240000	0.004147
105.969115	83.630000	0.004157
106.232847	83.830000	0.004156
106.492032	83.840000	0.004166
106.741103	84.230000	0.004175
106.991430	84.250000	0.004191
107.241425	84.630000	0.004208
107.491297	84.650000	0.004218
107.741177	85.020000	0.004225
108.005612	85.230000	0.004227
108.264826	85.250000	0.004235
108.514230	85.630000	0.004245
108.764460	85.650000	0.004262
109.014503	86.020000	0.004277
109.264256	86.040000	0.004286
109.514265	86.420000	0.004296
109.778360	86.630000	0.004296
110.037763	86.640000	0.004304
110.287524	87.030000	0.004319
110.537544	87.040000	0.004331
110.787602	87.420000	0.004346
111.037359	87.440000	0.004355
111.287374	87.820000	0.004366
111.551097	88.020000	0.004364
111.810492	88.040000	0.004376
112.060767	88.420000	0.004387
112.310655	88.440000	0.004404
112.560551	88.820000	0.004416
112.810464	88.840000	0.004425
113.060478	89.230000	0.004435
113.323850	89.430000	0.004445
113.573490	89.450000	0.004445
113.823575	89.830000	0.004455
114.073519	89.850000	0.004468
114.323828	90.230000	0.004479
114.573805	90.250000	0.004497
114.823571	90.630000	0.004505
115.073587	90.830000	0.004516
115.338197	91.030000	0.004524
115.587607	91.230000	0.004525
115.839241	91.350000	0.004545
116.088633	91.640000	0.004545
116.338886	91.650000	0.004562
116.588943	92.030000	0.004574
116.838686	92.040000	0.004585
117.088709	92.430000	0.004595
117.353650	92.640000	0.004595
117.611991	92.650000	0.004603
117.861737	93.030000	0.004616
118.111774	93.040000	0.004629
118.362059	93.430000	0.004644
118.611793	93.450000	0.004654
118.861821	93.830000	0.004666
119.125354	94.040000	0.004665
119.383752	94.050000	0.004673
119.632841	94.430000	0.004687
119.883088	94.440000	0.004700
120.133134	94.830000	0.004715
120.383160	94.850000	0.004724
120.632907	95.220000	0.004731
120.897992	95.430000	0.004744
121.166584	95.550000	0.004743
121.425827	95.830000	0.004752
121.674952	95.950000	0.004766
121.934982	96.230000	0.004773
122.183997	96.250000	0.004786
122.434244	96.620000	0.004798
122.684018	96.650000	0.004812
122.934028	97.020000	0.004824
123.184051	97.230000	0.004835
123.450094	97.350000	0.004834
123.707750	97.630000	0.004843
123.957082	97.650000	0.004852
124.207340	98.030000	0.004872
124.457383	98.040000	0.004883
124.707139	98.440000	0.004892
124.957160	98.630000	0.004903
125.222812	98.750000	0.004903
125.480137	99.030000	0.004913
125.730186	99.050000	0.004923
125.980458	99.440000	0.004941
126.230475	99.450000	0.004953
126.480236	99.830000	0.004963
126.730253	100.030000	0.004972
