Time [s]	Current [A]	Voltage [V]	
95.081722	74.640000	0.003707
95.331155	75.010000	0.003719
95.581202	75.140000	0.003733
95.834448	75.420000	0.003738
96.084464	75.440000	0.003748
96.334506	75.830000	0.003764
96.584519	75.830000	0.003779
96.834258	76.230000	0.003789
97.084276	76.430000	0.003799
97.348767	76.550000	0.003798
97.605949	76.820000	0.003808
97.855374	76.840000	0.003820
98.105563	77.220000	0.003833
98.355630	77.240000	0.003847
98.605358	77.630000	0.003858
98.855377	77.820000	0.003870
99.120233	77.940000	0.003868
99.379717	78.220000	0.003876
99.629636	78.240000	0.003887
99.879654	78.620000	0.003903
100.129703	78.640000	0.003918
100.379469	79.020000	0.003926
100.629488	79.220000	0.003938
100.893834	79.350000	0.003937
101.151218	79.630000	0.003947
101.400505	79.640000	0.003957
101.650751	80.030000	0.003974
101.900813	80.040000	0.003986
102.150560	80.430000	0.003998
102.400575	80.630000	0.004007
102.665310	80.740000	0.004007
102.924734	81.030000	0.004016
103.174821	81.040000	0.004032
103.424878	81.430000	0.004043
103.674911	81.450000	0.004058
103.924666	81.820000	0.004067
104.174683	82.020000	0.004078
104.438072	82.230000	0.004087
104.687694	82.430000	0.004087
104.937974	82.440000	0.004097
105.187726	82.840000	0.004107
105.437968	82.840000	0.004121
105.688042	83.230000	0.004136
105.937778	83.250000	0.004148
106.187794	83.620000	0.004157
106.452632	83.830000	0.004157
106.711901	83.840000	0.004166
106.961820	84.230000	0.004180
107.212057	84.240000	0.004195
107.462126	84.630000	0.004208
107.711877	84.650000	0.004216
107.961893	85.030000	0.004227
108.225324	85.230000	0.004226
108.484831	85.250000	0.004235
108.733925	85.630000	0.004249
108.984199	85.650000	0.004261
109.234019	86.020000	0.004276
109.483982	86.030000	0.004285
109.733001	86.430000	0.004295
109.998206	86.620000	0.004296
110.256485	86.650000	0.004305
110.506023	87.020000	0.004316
110.756325	87.040000	0.004331
111.006328	87.420000	0.004345
111.256081	87.440000	0.004355
111.506093	87.820000	0.004365
111.771838	88.030000	0.004367
112.029362	88.040000	0.004376
112.279134	88.430000	0.004385
112.529392	88.440000	0.004403
112.779611	88.820000	0.004414
113.029182	88.830000	0.004424
113.279194	89.230000	0.004435
113.543571	89.430000	0.004445
113.811998	89.550000	0.004444
114.070363	89.830000	0.004455
114.320514	89.840000	0.004466
114.570280	90.230000	0.004482
114.822251	90.240000	0.004485
115.072287	90.630000	0.004496
115.322549	90.640000	0.004510
115.572586	91.030000	0.004526
115.822346	91.040000	0.004534
116.072363	91.430000	0.004547
116.336867	91.640000	0.004554
116.605222	91.820000	0.004565
116.900359	92.040000	0.004565
117.158827	92.050000	0.004575
117.408421	92.430000	0.004585
117.658683	92.450000	0.004598
117.908723	92.820000	0.004614
118.158474	92.850000	0.004623
118.408495	93.240000	0.004634
118.672812	93.420000	0.004634
118.932458	93.440000	0.004644
119.181522	93.830000	0.004654
119.431764	93.840000	0.004671
119.681819	94.230000	0.004684
119.931576	94.250000	0.004694
120.181593	94.630000	0.004704
120.431607	94.830000	0.004704
120.705234	94.850000	0.004713
120.954631	95.230000	0.004727
121.204899	95.250000	0.004738
121.454951	95.630000	0.004754
121.704677	95.650000	0.004763
121.954710	96.020000	0.004774
122.218463	96.230000	0.004783
122.467712	96.430000	0.004790
122.728591	96.640000	0.004794
122.987322	96.640000	0.004804
123.236754	97.030000	0.004816
123.487004	97.050000	0.004829
123.737078	97.430000	0.004844
123.986808	97.440000	0.004852
124.236826	97.830000	0.004864
124.501477	98.040000	0.004863
124.759904	98.050000	0.004873
125.009856	98.430000	0.004882
125.260143	98.440000	0.004899
125.510162	98.820000	0.004913
125.759908	98.850000	0.004923
126.009941	99.230000	0.004933
126.274111	99.430000	0.004933
126.532336	99.450000	0.004942
126.781959	99.830000	0.004951
127.032213	99.850000	0.004971
