Time [s]	Current [A]	Voltage [V]	
0.787065	0.000000	0.000001
1.037156	0.000000	0.000002
1.286853	0.000000	0.000040
1.537081	1.010000	0.000049
1.787113	1.210000	0.000058
2.036876	1.410000	0.000060
2.293528	1.430000	0.000067
2.542906	1.810000	0.000079
2.793188	1.820000	0.000095
3.043314	2.210000	0.000107
3.293371	2.220000	0.000117
3.542998	2.610000	0.000127
3.808293	2.810000	0.000138
4.076707	3.010000	0.000148
4.326006	3.210000	0.000147
4.576020	3.340000	0.000157
4.844636	3.610000	0.000168
5.094050	3.620000	0.000177
5.344438	4.010000	0.000193
5.594367	4.030000	0.000211
5.844113	4.410000	0.000217
6.094129	4.610000	0.000229
6.359658	4.810000	0.000239
6.609144	5.010000	0.000237
6.859520	5.030000	0.000248
7.109172	5.410000	0.000258
7.359218	5.430000	0.000272
7.609216	5.810000	0.000287
7.859686	5.830000	0.000298
8.109250	6.210000	0.000308
8.373995	6.410000	0.000307
8.631768	6.430000	0.000316
8.881265	6.810000	0.000328
9.131584	6.830000	0.000342
9.381659	7.220000	0.000357
9.630619	7.230000	0.000365
9.880344	7.610000	0.000376
10.146428	7.820000	0.000377
10.405830	7.840000	0.000389
10.655378	8.220000	0.000399
10.905693	8.240000	0.000413
11.155409	8.610000	0.000421
11.405431	8.640000	0.000436
11.655443	9.010000	0.000445
11.919285	9.220000	0.000455
12.168455	9.240000	0.000457
12.419886	9.620000	0.000479
12.669506	9.620000	0.000478
12.919543	10.010000	0.000493
13.169976	10.030000	0.000508
13.419563	10.410000	0.000515
13.669582	10.610000	0.000528
13.933751	10.750000	0.000520
14.191808	11.020000	0.000533
14.441586	11.030000	0.000549
14.691613	11.420000	0.000565
14.941636	11.430000	0.000576
15.191646	11.810000	0.000582
15.441658	12.010000	0.000592
15.706447	12.150000	0.000595
15.964401	12.410000	0.000602
16.213686	12.430000	0.000614
16.463972	12.820000	0.000628
16.713725	12.840000	0.000644
16.963742	13.220000	0.000654
17.213758	13.410000	0.000669
17.479176	13.550000	0.000665
17.737284	13.810000	0.000680
17.986786	13.840000	0.000690
18.237104	14.220000	0.000702
18.487105	14.230000	0.000714
18.736844	14.610000	0.000721
18.986857	14.820000	0.000739
19.251918	14.950000	0.000738
19.509924	15.220000	0.000742
19.759891	15.240000	0.000759
20.010178	15.620000	0.000770
20.259934	15.640000	0.000785
20.510202	16.020000	0.000794
20.760258	16.210000	0.000808
21.024527	16.350000	0.000806
21.282528	16.620000	0.000813
21.531991	16.640000	0.000829
21.782279	17.010000	0.000846
22.032036	17.030000	0.000849
22.282062	17.410000	0.000865
22.532218	17.620000	0.000871
22.797280	17.820000	0.000879
23.047087	18.010000	0.000886
23.297987	18.040000	0.000886
23.547108	18.420000	0.000910
23.797373	18.440000	0.000923
24.047147	18.810000	0.000930
24.297161	18.840000	0.000933
24.547176	19.220000	0.000955
24.797177	19.410000	0.000949
25.069670	19.430000	0.000959
25.319217	19.800000	0.000976
25.569691	19.840000	0.000989
25.819259	20.210000	0.001005
26.069612	20.230000	0.001015
26.319283	20.610000	0.001021
26.569285	20.820000	0.001022
26.843160	20.830000	0.001033
27.091315	21.210000	0.001045
27.341596	21.230000	0.001057
27.591351	21.610000	0.001074
27.841381	21.630000	0.001083
28.091393	22.010000	0.001090
28.341385	22.040000	0.001101
28.591427	22.420000	0.001114
28.841743	22.620000	0.001123
29.091423	22.820000	0.001133
29.341452	22.840000	0.001140
29.591463	23.220000	0.001148
29.841465	23.220000	0.001161
30.091492	23.620000	0.001175
30.341511	23.740000	0.001182
30.591527	24.010000	0.001187
30.841818	24.030000	0.001201
31.091618	24.420000	0.001214
31.341564	24.620000	0.001223
31.591780	24.820000	0.001231
31.841593	24.950000	0.001245
32.091845	25.230000	0.001246
32.341918	25.250000	0.001262
32.591636	25.620000	0.001271
32.841651	25.810000	0.001282
33.110053	25.940000	0.001286
33.368409	26.210000	0.001291
33.617685	26.230000	0.001304
33.867968	26.610000	0.001318
34.117735	26.630000	0.001333
34.367921	27.010000	0.001340
34.618169	27.210000	0.001350
34.883515	27.350000	0.001353
35.140775	27.620000	0.001360
35.390801	27.640000	0.001369
35.641081	28.020000	0.001387
35.891108	28.040000	0.001401
36.140849	28.420000	0.001412
36.390870	28.610000	0.001422
36.655277	28.810000	0.001428
36.904881	28.830000	0.001430
37.154889	29.220000	0.001439
37.404899	29.230000	0.001455
37.654944	29.620000	0.001468
37.904939	29.640000	0.001480
38.154954	30.020000	0.001489
38.404988	30.210000	0.001503
38.669114	30.350000	0.001502
38.927379	30.620000	0.001514
39.177003	30.640000	0.001523
39.427034	31.010000	0.001540
39.677043	31.040000	0.001550
39.927079	31.420000	0.001558
40.177091	31.620000	0.001569
40.443042	31.750000	0.001572
40.700878	32.020000	0.001581
40.950106	32.050000	0.001592
41.200413	32.420000	0.001608
41.450380	32.440000	0.001612
41.701821	32.640000	0.001629
41.950180	33.020000	0.001640
42.214641	33.220000	0.001637
42.474147	33.240000	0.001649
42.723205	33.620000	0.001666
42.973231	33.750000	0.001674
43.224921	34.020000	0.001679
43.474247	34.040000	0.001691
43.724546	34.420000	0.001708
43.974557	34.430000	0.001720
44.224574	34.810000	0.001728
44.474322	35.010000	0.001736
44.739181	35.210000	0.001748
45.007377	35.410000	0.001749
45.265755	35.430000	0.001760
45.515374	35.810000	0.001773
45.765639	35.830000	0.001785
46.015404	36.210000	0.001797
46.265432	36.350000	0.001809
46.515436	36.610000	0.001812
46.765456	36.630000	0.001829
47.015460	37.010000	0.001838
47.265478	37.220000	0.001851
47.531901	37.420000	0.001856
47.802974	37.440000	0.001865
48.052524	37.820000	0.001877
48.302581	37.840000	0.001886
48.552554	38.220000	0.001899
48.803561	38.230000	0.001907
49.052581	38.620000	0.001917
49.302593	38.820000	0.001929
49.575128	39.020000	0.001938
49.824636	39.040000	0.001949
50.074646	39.410000	0.001959
50.324652	39.620000	0.001970
50.574651	39.810000	0.001978
50.824700	39.840000	0.001985
51.074697	40.220000	0.001999
51.324959	40.240000	0.002007
51.574979	40.620000	0.002019
51.824741	40.640000	0.002023
52.074753	41.010000	0.002038
52.324855	41.040000	0.002037
52.574768	41.420000	0.002051
52.825066	41.440000	0.002062
53.074825	41.820000	0.002077
53.324823	41.830000	0.002087
53.574837	42.220000	0.002099
53.841677	42.420000	0.002107
54.090860	42.620000	0.002113
54.341176	42.630000	0.002128
54.590904	43.020000	0.002136
54.841216	43.210000	0.002147
55.103543	43.410000	0.002157
55.374418	43.430000	0.002163
55.623956	43.820000	0.002173
55.873970	43.830000	0.002186
56.123989	44.210000	0.002196
56.374257	44.230000	0.002202
56.624279	44.610000	0.002217
56.874028	44.820000	0.002224
57.124028	45.030000	0.002232
57.374500	45.130000	0.002245
57.624059	45.430000	0.002246
57.874364	45.430000	0.002262
58.124104	45.820000	0.002277
58.374383	45.830000	0.002276
58.624121	46.210000	0.002289
58.874383	46.230000	0.002296
59.124430	46.430000	0.002317
59.374470	46.730000	0.002315
59.658269	47.020000	0.002324
59.908197	47.030000	0.002340
60.158755	47.420000	0.002351
60.408239	47.540000	0.002363
60.658240	47.820000	0.002365
60.908542	47.840000	0.002381
61.158280	48.220000	0.002397
61.408287	48.350000	0.002406
61.658517	48.620000	0.002412
61.908626	48.740000	0.002423
62.157337	49.020000	0.002426
62.407566	49.150000	0.002437
62.657359	49.420000	0.002446
62.908291	49.550000	0.002466
63.157378	49.830000	0.002464
63.407687	49.830000	0.002481
63.657416	50.220000	0.002496
63.907471	50.230000	0.002504
64.157450	50.630000	0.002516
64.421669	50.820000	0.002515
64.680004	50.840000	0.002525
64.929667	51.230000	0.002535
65.179496	51.240000	0.002544
65.431913	51.610000	0.002564
65.681519	51.630000	0.002568
65.931544	52.020000	0.002580
66.181568	52.030000	0.002594
66.431584	52.420000	0.002605
66.681589	52.620000	0.002613
66.948939	52.820000	0.002619
67.198875	52.840000	0.002631
67.448635	53.220000	0.002645
67.698651	53.420000	0.002653
67.966266	53.620000	0.002663
68.215665	53.640000	0.002670
68.465692	54.020000	0.002684
68.715704	54.030000	0.002694
68.965721	54.420000	0.002703
69.228140	54.610000	0.002703
69.486670	54.630000	0.002714
69.735751	55.020000	0.002723
69.985995	55.130000	0.002739
70.236013	55.420000	0.002744
70.485795	55.530000	0.002755
70.735808	55.820000	0.002763
70.990414	55.920000	0.002783
71.239838	56.210000	0.002786
71.490074	56.230000	0.002800
71.740085	56.620000	0.002811
71.989902	56.630000	0.002823
72.239909	57.020000	0.002833
72.505538	57.220000	0.002833
72.764073	57.230000	0.002843
73.013938	57.620000	0.002853
73.263956	57.640000	0.002862
73.515898	58.020000	0.002882
73.764983	58.030000	0.002886
74.015295	58.420000	0.002897
74.265050	58.440000	0.002913
74.515557	58.820000	0.002924
74.765066	59.020000	0.002933
75.031929	59.220000	0.002936
75.298635	59.430000	0.002942
75.557209	59.430000	0.002953
75.806101	59.820000	0.002962
76.056134	59.830000	0.002978
76.306142	60.220000	0.002993
76.556147	60.230000	0.003001
76.806174	60.620000	0.003012
77.070199	60.820000	0.003012
77.328756	60.830000	0.003023
77.578201	61.220000	0.003030
77.828448	61.340000	0.003049
78.078467	61.630000	0.003051
78.328245	61.740000	0.003061
78.578409	62.020000	0.003071
78.832031	62.140000	0.003093
79.081287	62.420000	0.003091
79.331528	62.440000	0.003106
79.580604	62.820000	0.003120
79.830351	62.840000	0.003132
80.080367	63.230000	0.003141
80.347261	63.420000	0.003141
80.605800	63.440000	0.003151
80.855399	63.820000	0.003162
81.105402	63.840000	0.003171
81.357387	64.220000	0.003193
81.607431	64.240000	0.003192
81.857765	64.630000	0.003207
82.107781	64.640000	0.003222
82.357496	65.020000	0.003230
82.607501	65.230000	0.003241
82.873656	65.430000	0.003245
83.140186	65.630000	0.003251
83.397542	65.640000	0.003260
83.647551	66.020000	0.003269
83.897779	66.040000	0.003285
84.147860	66.430000	0.003300
84.398024	66.450000	0.003311
84.647616	66.820000	0.003321
84.911932	67.020000	0.003321
85.170272	67.040000	0.003330
85.419656	67.420000	0.003341
85.669919	67.440000	0.003358
85.919986	67.830000	0.003371
86.169714	67.840000	0.003380
86.419727	68.220000	0.003389
86.684516	68.420000	0.003390
86.943776	68.440000	0.003400
87.193749	68.820000	0.003410
87.444022	68.840000	0.003426
87.694051	69.220000	0.003441
87.943803	69.230000	0.003450
88.193822	69.620000	0.003459
88.457293	69.810000	0.003469
88.726050	69.940000	0.003469
88.984666	70.220000	0.003480
89.233868	70.230000	0.003489
89.484111	70.620000	0.003505
89.734169	70.630000	0.003520
89.983922	71.020000	0.003529
90.233939	71.220000	0.003538
90.498546	71.420000	0.003550
90.766820	71.620000	0.003552
91.025275	71.640000	0.003559
91.274987	72.020000	0.003567
91.525248	72.040000	0.003584
91.775303	72.430000	0.003599
92.025047	72.430000	0.003609
92.275054	72.820000	0.003619
92.539382	73.020000	0.003619
92.797887	73.040000	0.003629
93.047087	73.420000	0.003639
93.297319	73.430000	0.003657
93.547390	73.820000	0.003669
93.797153	73.840000	0.003680
94.047363	74.220000	0.003690
94.311930	74.430000	0.003689
94.571158	74.440000	0.003699
94.821416	74.830000	0.003713
95.071591	74.840000	0.003725
95.321500	75.230000	0.003739
95.571514	75.230000	0.003748
95.821267	75.620000	0.003759
96.084279	75.830000	0.003767
96.334279	75.830000	0.003767
96.584291	76.220000	0.003777
96.834338	76.230000	0.003788
97.083560	76.620000	0.003806
97.333659	76.640000	0.003818
97.583357	77.030000	0.003829
97.833372	77.220000	0.003839
98.098809	77.420000	0.003847
98.369657	77.440000	0.003851
98.619708	77.820000	0.003868
98.869443	77.840000	0.003878
99.119457	78.220000	0.003887
99.369729	78.240000	0.003894
99.619795	78.620000	0.003908
99.869494	78.650000	0.003917
100.119522	79.020000	0.003929
100.381633	79.220000	0.003928
100.639303	79.240000	0.003936
100.888549	79.620000	0.003947
101.138794	79.650000	0.003965
101.388587	80.030000	0.003977
101.638903	80.050000	0.003986
101.888608	80.430000	0.003997
102.155940	80.430000	0.004002
102.405909	80.820000	0.004016
102.655650	80.840000	0.004028
102.905667	81.230000	0.004037
103.155747	81.420000	0.004049
103.405910	81.630000	0.004058
103.655711	81.830000	0.004064
103.905705	82.030000	0.004076
104.155734	82.150000	0.004087
104.405736	82.420000	0.004087
104.655773	82.560000	0.004101
104.908167	82.830000	0.004106
105.157779	82.840000	0.004115
105.408023	83.240000	0.004132
105.658087	83.250000	0.004147
105.907836	83.640000	0.004157
106.157857	83.820000	0.004167
106.423546	83.950000	0.004167
106.680803	84.230000	0.004176
106.929883	84.240000	0.004190
107.180129	84.630000	0.004202
107.430172	84.650000	0.004214
107.679939	85.030000	0.004226
107.929956	85.230000	0.004236
108.196310	85.350000	0.004236
108.453561	85.630000	0.004245
108.702983	85.640000	0.004256
108.953299	86.030000	0.004271
109.203293	86.040000	0.004284
109.453048	86.430000	0.004296
109.703055	86.620000	0.004306
109.967917	86.820000	0.004314
110.217072	87.020000	0.004315
110.468641	87.040000	0.004325
110.718101	87.430000	0.004335
110.968121	87.440000	0.004351
111.218400	87.820000	0.004367
111.468154	87.840000	0.004375
111.718175	88.220000	0.004386
111.982150	88.420000	0.004395
112.232186	88.440000	0.004394
112.483204	88.820000	0.004415
112.733215	88.840000	0.004415
112.983462	89.230000	0.004430
113.233514	89.250000	0.004445
113.483265	89.630000	0.004454
113.733286	89.830000	0.004465
113.996536	89.950000	0.004464
114.254976	90.230000	0.004474
114.503443	90.240000	0.004484
114.753560	90.630000	0.004499
115.003660	90.650000	0.004514
115.254183	91.020000	0.004524
115.503394	91.230000	0.004533
115.769055	91.430000	0.004544
116.037565	91.630000	0.004544
116.296794	91.650000	0.004554
116.546674	92.030000	0.004565
116.796696	92.040000	0.004581
117.046740	92.440000	0.004595
117.296487	92.440000	0.004605
117.546500	92.830000	0.004614
117.810169	93.030000	0.004623
118.059523	93.050000	0.004624
118.309899	93.440000	0.004634
118.559555	93.450000	0.004647
118.809828	93.830000	0.004659
119.063071	93.850000	0.004675
119.312604	94.230000	0.004681
119.583687	94.430000	0.004684
119.841156	94.450000	0.004693
120.090640	94.830000	0.004703
120.340910	94.850000	0.004721
120.590978	95.230000	0.004732
120.840718	95.250000	0.004744
121.090738	95.630000	0.004752
121.355416	95.830000	0.004764
121.604721	95.850000	0.004762
121.855308	96.230000	0.004773
122.104762	96.240000	0.004782
122.355016	96.630000	0.004801
122.605056	96.640000	0.004812
122.854820	97.030000	0.004824
123.104821	97.220000	0.004834
123.369955	97.350000	0.004832
123.628402	97.630000	0.004842
123.877881	97.640000	0.004852
124.128102	98.030000	0.004869
124.378153	98.050000	0.004884
124.627906	98.420000	0.004892
124.878021	98.630000	0.004902
125.143550	98.830000	0.004911
125.410816	99.030000	0.004912
125.669280	99.040000	0.004921
125.918977	99.420000	0.004935
126.169303	99.550000	0.004946
126.421053	99.830000	0.004951
126.671012	99.850000	0.004962
