Time [s]	Current [A]	Voltage [V]	
1.070402	0.000000	0.000001
1.318878	1.210000	0.000099
1.568799	1.460000	0.000126
1.818513	2.010000	0.000133
2.069010	2.040000	0.000190
2.318955	2.810000	0.000226
2.568568	2.830000	0.000267
2.818591	3.610000	0.000301
3.068852	4.010000	0.000337
3.318869	4.420000	0.000372
3.568604	4.800000	0.000371
3.823105	4.850000	0.000406
4.072646	5.610000	0.000440
4.322983	5.650000	0.000489
4.572676	6.410000	0.000533
4.822694	6.450000	0.000578
5.072710	7.210000	0.000611
5.338106	7.620000	0.000612
5.597338	7.670000	0.000646
5.846761	8.420000	0.000685
6.097059	8.460000	0.000739
6.347106	9.220000	0.000783
6.596824	9.260000	0.000814
6.846822	10.000000	0.000845
7.110753	10.420000	0.000851
7.370342	10.470000	0.000885
7.620058	11.220000	0.000932
7.870357	11.250000	0.000969
8.119875	12.030000	0.001020
8.370198	12.060000	0.001056
8.619906	12.820000	0.001085
8.884013	13.220000	0.001092
9.142165	13.260000	0.001123
9.391936	14.020000	0.001167
9.642233	14.070000	0.001216
9.891981	14.820000	0.001260
10.142000	14.860000	0.001296
10.392024	15.620000	0.001330
10.656621	16.020000	0.001326
10.915745	16.070000	0.001365
11.165040	16.810000	0.001404
11.415629	16.870000	0.001453
11.665089	17.620000	0.001494
11.915166	17.660000	0.001537
12.165391	18.400000	0.001565
12.429351	18.810000	0.001569
12.688251	18.860000	0.001600
12.938378	19.610000	0.001644
13.189075	19.660000	0.001695
13.438184	20.410000	0.001740
13.688469	20.450000	0.001773
13.938215	21.210000	0.001804
14.201976	21.620000	0.001808
14.460129	21.670000	0.001844
14.709241	22.420000	0.001879
14.959606	22.460000	0.001927
15.209287	23.210000	0.001971
15.459299	23.260000	0.002012
15.709312	24.010000	0.002041
15.974756	24.420000	0.002079
16.224330	24.460000	0.002082
16.475253	25.220000	0.002115
16.724360	25.270000	0.002151
16.974648	26.010000	0.002207
17.224691	26.060000	0.002255
17.474435	26.810000	0.002285
17.724451	27.210000	0.002316
17.989522	27.480000	0.002322
18.247916	28.020000	0.002353
18.497458	28.060000	0.002396
18.746758	28.820000	0.002437
18.996639	28.860000	0.002485
19.246523	29.620000	0.002525
19.496542	30.020000	0.002556
19.763258	30.290000	0.002567
20.020587	30.820000	0.002590
20.270566	30.860000	0.002626
20.520841	31.610000	0.002679
20.770606	31.660000	0.002727
21.020635	32.420000	0.002763
21.270638	32.820000	0.002796
21.535327	33.090000	0.002799
21.793978	33.620000	0.002834
22.043674	33.660000	0.002865
22.294002	34.420000	0.002918
22.543943	34.460000	0.002933
22.793707	35.210000	0.002968
23.043718	35.490000	0.003023
23.297654	36.020000	0.003037
23.546769	36.300000	0.003071
23.796771	36.470000	0.003126
24.046792	37.220000	0.003175
24.296834	37.260000	0.003208
24.546832	38.010000	0.003243
24.811250	38.420000	0.003242
25.069754	38.460000	0.003277
25.318851	39.220000	0.003311
25.569132	39.260000	0.003358
25.818889	40.020000	0.003414
26.069304	40.060000	0.003446
26.318921	40.820000	0.003473
26.583836	41.230000	0.003483
26.842305	41.260000	0.003514
27.091953	42.020000	0.003548
27.342236	42.050000	0.003594
27.591994	42.820000	0.003646
27.842273	42.840000	0.003685
28.092037	43.620000	0.003712
28.356531	44.020000	0.003719
28.615002	44.050000	0.003754
28.864052	44.820000	0.003787
29.114338	45.080000	0.003835
29.364367	45.620000	0.003886
29.619460	45.870000	0.003894
29.877909	46.430000	0.003925
30.127134	46.450000	0.003960
30.377593	47.220000	0.004010
30.627433	47.250000	0.004063
30.877182	48.020000	0.004096
31.127253	48.420000	0.004125
31.391259	48.820000	0.004164
31.659503	49.220000	0.004198
31.927888	49.630000	0.004233
32.177242	50.030000	0.004232
32.427508	50.060000	0.004267
32.677273	50.820000	0.004300
32.927562	50.860000	0.004349
33.177312	51.620000	0.004404
33.427390	51.650000	0.004408
33.677624	52.420000	0.004448
33.927558	52.450000	0.004471
34.177358	53.220000	0.004505
34.427609	53.240000	0.004554
34.677401	54.020000	0.004595
34.927412	54.040000	0.004641
35.177429	54.820000	0.004677
35.427448	55.220000	0.004707
35.687577	55.440000	0.004710
35.947099	56.020000	0.004745
36.195492	56.250000	0.004779
36.445490	56.830000	0.004813
36.698725	57.040000	0.004881
36.948516	57.620000	0.004883
37.198812	57.650000	0.004930
37.448559	58.420000	0.004975
37.698575	58.450000	0.005019
37.948594	59.220000	0.005053
38.212214	59.620000	0.005052
38.470845	59.660000	0.005087
38.720626	60.420000	0.005120
38.970901	60.450000	0.005177
39.220656	61.220000	0.005219
39.470688	61.250000	0.005255
39.720690	62.020000	0.005285
39.984632	62.420000	0.005326
40.252954	62.670000	0.005326
40.512457	63.220000	0.005360
40.761750	63.250000	0.005394
41.012032	64.020000	0.005442
41.261793	64.050000	0.005490
41.511787	64.830000	0.005531
41.761806	65.220000	0.005562
42.025467	65.480000	0.005565
42.284738	66.020000	0.005598
42.533836	66.060000	0.005634
42.784139	66.830000	0.005684
43.033881	66.860000	0.005736
43.283963	67.620000	0.005772
43.533913	68.030000	0.005801
43.798467	68.280000	0.005803
44.057613	68.820000	0.005838
44.306949	68.840000	0.005880
44.557257	69.630000	0.005920
44.806982	69.650000	0.005970
45.057001	70.420000	0.006009
45.307302	70.820000	0.006045
45.570849	71.210000	0.006078
45.820026	71.620000	0.006078
46.071746	71.650000	0.006112
46.321055	72.420000	0.006145
46.571338	72.450000	0.006202
46.821128	73.230000	0.006244
47.071521	73.250000	0.006282
47.321129	74.020000	0.006313
47.585207	74.430000	0.006351
47.835192	74.460000	0.006351
48.086376	75.230000	0.006413
48.336170	75.260000	0.006428
48.586469	76.010000	0.006470
48.836240	76.060000	0.006520
49.086231	76.820000	0.006556
49.336247	77.220000	0.006585
49.599744	77.620000	0.006625
49.849257	78.020000	0.006644
50.109979	78.420000	0.006693
50.359283	78.820000	0.006722
50.621084	79.080000	0.006728
50.878491	79.630000	0.006762
51.128337	79.660000	0.006795
51.378622	80.430000	0.006846
51.628971	80.460000	0.006891
51.878385	81.230000	0.006932
52.128406	81.620000	0.006967
52.392686	81.880000	0.006965
52.651079	82.430000	0.007002
52.900429	82.460000	0.007035
53.150847	83.230000	0.007083
53.400470	83.260000	0.007130
53.650493	84.030000	0.007172
53.899525	84.430000	0.007197
54.165725	84.690000	0.007205
54.424081	85.230000	0.007240
54.673532	85.270000	0.007273
54.923870	86.020000	0.007328
55.173571	86.060000	0.007372
55.423588	86.830000	0.007410
55.673608	87.230000	0.007440
55.938369	87.480000	0.007444
56.196744	88.030000	0.007479
56.446636	88.060000	0.007511
56.696944	88.820000	0.007562
56.946682	88.850000	0.007617
57.196703	89.630000	0.007651
57.446715	90.030000	0.007681
57.712226	90.280000	0.007687
57.969626	90.830000	0.007718
58.218733	90.870000	0.007753
58.468997	91.630000	0.007808
58.718782	91.660000	0.007848
58.968795	92.430000	0.007889
59.218801	92.830000	0.007917
59.483741	93.240000	0.007957
59.752128	93.630000	0.007992
60.023914	94.030000	0.008017
60.291501	94.070000	0.008036
60.541141	94.830000	0.008084
60.790895	94.870000	0.008129
61.040921	95.630000	0.008150
61.336890	96.030000	0.008174
61.594141	96.070000	0.008197
61.846495	96.830000	0.008231
62.105494	96.860000	0.008265
62.355205	97.630000	0.008309
62.605270	97.660000	0.008350
62.855020	98.430000	0.008397
63.105035	98.460000	0.008436
63.355051	99.230000	0.008471
63.618615	99.630000	0.008470
63.877858	99.670000	0.008504
