Time [s]	Current [A]	Voltage [V]	
1.612148	0.000000	0.000003
1.845980	0.000000	0.000003
2.105498	0.000000	0.000031
2.331346	0.930000	0.000034
2.606595	1.210000	0.000047
2.857502	1.230000	0.000049
3.099008	1.610000	0.000057
3.340979	1.730000	0.000075
3.582746	2.010000	0.000074
3.824484	2.120000	0.000089
4.067015	2.410000	0.000091
4.309035	2.500000	0.000105
4.549863	2.810000	0.000107
4.792221	2.820000	0.000115
5.025754	3.210000	0.000122
5.301615	3.220000	0.000131
5.542836	3.620000	0.000139
5.784772	3.740000	0.000156
6.026441	4.020000	0.000155
6.268226	4.140000	0.000173
6.510985	4.410000	0.000173
6.752710	4.540000	0.000189
6.993589	4.810000	0.000189
7.235862	4.830000	0.000196
7.469252	5.210000	0.000204
7.745388	5.230000	0.000214
7.986584	5.610000	0.000221
8.228525	5.730000	0.000237
8.470377	6.010000	0.000238
8.712127	6.130000	0.000253
8.955102	6.410000	0.000254
9.195263	6.430000	0.000262
9.438513	6.810000	0.000270
9.678598	6.830000	0.000278
9.920713	7.210000	0.000295
10.162725	7.230000	0.000296
10.403995	7.620000	0.000311
10.646019	7.640000	0.000304
10.887345	8.020000	0.000316
11.130386	8.040000	0.000333
11.370857	8.420000	0.000331
11.630110	8.550000	0.000348
11.882358	8.810000	0.000352
12.122562	8.840000	0.000363
12.364349	9.220000	0.000376
12.606216	9.240000	0.000373
12.848240	9.600000	0.000394
13.089766	9.630000	0.000390
13.332481	10.010000	0.000412
13.573395	10.040000	0.000415
13.815775	10.410000	0.000414
14.074903	10.540000	0.000427
14.325520	10.820000	0.000435
14.566861	10.830000	0.000446
14.808865	11.210000	0.000457
15.050739	11.230000	0.000455
15.292350	11.610000	0.000474
15.535222	11.630000	0.000475
15.775657	12.010000	0.000482
16.002253	12.140000	0.000486
16.259301	12.410000	0.000501
16.500914	12.540000	0.000515
16.742721	12.820000	0.000510
16.984237	12.950000	0.000534
17.225889	13.220000	0.000529
17.467249	13.240000	0.000541
17.710433	13.620000	0.000544
17.950986	13.630000	0.000553
18.193891	14.020000	0.000560
18.435355	14.150000	0.000583
18.677118	14.410000	0.000581
18.919220	14.550000	0.000593
19.159557	14.820000	0.000600
19.401222	14.840000	0.000607
19.643968	15.220000	0.000614
19.884615	15.240000	0.000617
20.126515	15.620000	0.000640
20.368496	15.640000	0.000635
20.610095	16.010000	0.000653
20.853299	16.050000	0.000655
21.093124	16.410000	0.000665
21.335137	16.440000	0.000666
21.577716	16.820000	0.000680
21.812532	16.950000	0.000688
22.087115	17.210000	0.000689
22.329756	17.230000	0.000707
22.571596	17.610000	0.000719
22.813389	17.630000	0.000718
23.055358	18.010000	0.000741
23.296899	18.030000	0.000741
23.537254	18.420000	0.000742
23.778963	18.440000	0.000753
24.021647	18.820000	0.000765
24.255104	18.940000	0.000770
24.531013	19.210000	0.000772
24.773584	19.230000	0.000778
25.015238	19.610000	0.000798
25.257131	19.640000	0.000800
25.498790	20.010000	0.000822
25.739464	20.030000	0.000819
25.981262	20.410000	0.000823
26.223833	20.430000	0.000834
26.464302	20.820000	0.000842
26.698837	20.940000	0.000851
26.975848	21.210000	0.000859
27.216090	21.230000	0.000864
27.457877	21.610000	0.000881
27.699834	21.630000	0.000881
27.941218	22.010000	0.000901
28.183007	22.030000	0.000898
28.425618	22.420000	0.000908
28.666221	22.440000	0.000915
28.909277	22.810000	0.000925
29.149612	22.840000	0.000932
29.391524	23.210000	0.000952
29.633862	23.240000	0.000950
29.875116	23.620000	0.000968
30.116834	23.640000	0.000962
30.359271	24.010000	0.000971
30.599981	24.040000	0.000979
30.842820	24.410000	0.000987
31.084723	24.540000	0.001006
31.326535	24.820000	0.001008
31.568214	24.950000	0.001023
31.808831	25.220000	0.001025
32.050489	25.240000	0.001033
32.293228	25.620000	0.001036
32.534376	25.650000	0.001046
32.786733	26.010000	0.001059
33.045958	26.030000	0.001066
33.285833	26.410000	0.001070
33.527988	26.540000	0.001086
