Time [s]	Current [A]	Voltage [V]	
52.353416	85.230000	0.013988
52.594030	85.260000	0.014104
52.836363	86.020000	0.014241
53.077752	86.050000	0.014330
53.319612	86.840000	0.014470
53.562558	86.860000	0.014567
53.802745	87.620000	0.014612
54.044472	87.650000	0.014694
54.287254	88.420000	0.014837
54.514785	88.820000	0.015024
54.742388	88.850000	0.015010
54.984169	89.630000	0.015144
55.210482	89.890000	0.015262
55.467802	90.410000	0.015349
55.710375	90.470000	0.015527
55.952263	91.220000	0.015699
56.194282	91.250000	0.015739
56.436144	92.020000	0.015948
56.676821	92.060000	0.015942
56.918093	92.830000	0.016024
57.160886	92.860000	0.016204
57.401496	93.630000	0.016336
57.643490	93.880000	0.016466
57.885231	94.430000	0.016586
58.127012	94.670000	0.016730
58.370016	95.230000	0.016719
58.610253	95.270000	0.016902
58.852065	96.020000	0.016992
59.094783	96.070000	0.017130
59.321981	96.480000	0.017262
59.549817	97.230000	0.017373
59.791541	97.260000	0.017410
60.034372	98.040000	0.017508
60.274897	98.060000	0.017693
60.517757	98.820000	0.017792
60.759680	99.080000	0.017980
61.001518	99.630000	0.017980
61.243230	99.880000	0.018258
