Time [s]	Current [A]	Voltage [V]	
0.781677	0.000000	0.000003
0.995567	0.000000	0.000002
1.210591	0.000000	0.000034
1.437766	1.010000	0.000034
1.696503	1.030000	0.000042
1.937939	1.410000	0.000050
2.180902	1.430000	0.000058
2.421279	1.810000	0.000066
2.663230	1.930000	0.000081
2.905051	2.210000	0.000081
3.146784	2.330000	0.000099
3.389623	2.600000	0.000098
3.629719	2.610000	0.000106
3.871471	3.010000	0.000115
4.098390	3.120000	0.000122
4.356480	3.410000	0.000132
4.598005	3.540000	0.000148
4.839725	3.810000	0.000146
5.080240	3.940000	0.000165
5.322263	4.220000	0.000165
5.564352	4.230000	0.000171
5.805488	4.610000	0.000179
6.046911	4.640000	0.000188
6.288857	5.010000	0.000206
6.530613	5.030000	0.000205
6.772352	5.410000	0.000221
7.015309	5.430000	0.000222
7.255494	5.810000	0.000229
7.498510	5.830000	0.000237
7.738862	6.210000	0.000247
7.981146	6.330000	0.000262
8.222695	6.610000	0.000262
8.464449	6.730000	0.000278
8.706003	7.010000	0.000278
8.932499	7.220000	0.000295
9.173266	7.410000	0.000303
9.414974	7.540000	0.000302
9.673000	7.820000	0.000309
9.914626	7.950000	0.000326
10.156601	8.220000	0.000329
10.398167	8.340000	0.000349
10.641250	8.600000	0.000339
10.881501	8.630000	0.000350
11.123110	9.010000	0.000363
11.365896	9.040000	0.000365
11.607739	9.410000	0.000390
11.849489	9.430000	0.000386
12.090131	9.810000	0.000405
12.332013	9.830000	0.000405
12.574624	10.210000	0.000410
12.815613	10.230000	0.000421
13.057233	10.620000	0.000422
13.299286	10.750000	0.000444
13.540880	11.010000	0.000441
13.782719	11.150000	0.000459
14.025743	11.410000	0.000459
14.266127	11.440000	0.000464
14.509050	11.810000	0.000477
14.749374	11.840000	0.000479
14.990901	12.210000	0.000493
15.232875	12.350000	0.000513
15.474767	12.620000	0.000510
15.716361	12.740000	0.000527
15.959362	13.010000	0.000525
16.199855	13.040000	0.000531
16.442769	13.420000	0.000542
16.682970	13.440000	0.000547
16.925229	13.820000	0.000567
17.166845	13.840000	0.000564
17.408372	14.220000	0.000581
17.650234	14.240000	0.000584
17.892854	14.620000	0.000586
18.133501	14.640000	0.000598
18.376374	15.020000	0.000605
18.610743	15.150000	0.000613
18.885505	15.410000	0.000619
19.127001	15.440000	0.000624
19.368917	15.820000	0.000644
19.610987	15.840000	0.000647
19.852496	16.210000	0.000663
20.095380	16.240000	0.000662
20.335639	16.610000	0.000677
20.578624	16.640000	0.000677
20.819089	17.020000	0.000684
21.053655	17.140000	0.000696
21.329363	17.410000	0.000703
21.572166	17.430000	0.000713
21.813715	17.820000	0.000733
22.055785	17.840000	0.000726
22.297224	18.220000	0.000747
22.537933	18.240000	0.000746
22.780497	18.610000	0.000754
23.021052	18.640000	0.000760
23.262746	19.020000	0.000765
23.521155	19.140000	0.000779
23.774216	19.410000	0.000780
24.014523	19.430000	0.000798
24.256608	19.810000	0.000804
24.498402	19.820000	0.000809
24.739850	20.210000	0.000829
24.982788	20.230000	0.000830
25.223092	20.610000	0.000837
25.464975	20.630000	0.000840
25.691496	21.010000	0.000851
25.949625	21.030000	0.000859
26.191257	21.410000	0.000876
26.432996	21.430000	0.000875
26.673621	21.810000	0.000889
26.915254	21.830000	0.000891
27.157988	22.210000	0.000897
27.398629	22.230000	0.000907
27.640376	22.620000	0.000915
27.882380	22.750000	0.000936
28.124121	23.020000	0.000932
28.365845	23.140000	0.000949
28.608883	23.420000	0.000949
28.848969	23.440000	0.000956
29.075812	23.820000	0.000965
29.332978	23.840000	0.000972
29.574669	24.220000	0.000989
29.816631	24.240000	0.000987
30.058138	24.620000	0.001008
30.299868	24.640000	0.001006
30.542539	25.020000	0.001013
30.782746	25.050000	0.001024
31.025888	25.420000	0.001029
31.284208	25.550000	0.001040
31.535926	25.810000	0.001047
31.777123	25.830000	0.001053
32.019283	26.210000	0.001071
32.260958	26.240000	0.001069
32.502731	26.610000	0.001088
32.745627	26.630000	0.001085
32.985902	27.010000	0.001096
33.228746	27.040000	0.001104
33.469244	27.420000	0.001111
33.711386	27.550000	0.001131
33.953252	27.820000	0.001127
34.194763	27.950000	0.001144
34.436492	28.220000	0.001145
34.679030	28.240000	0.001153
34.919484	28.620000	0.001161
35.146243	28.740000	0.001171
35.403211	29.020000	0.001175
35.645102	29.140000	0.001196
35.886731	29.420000	0.001194
36.128561	29.550000	0.001210
36.370246	29.820000	0.001210
36.613192	29.840000	0.001220
36.853626	30.220000	0.001224
37.096389	30.240000	0.001234
37.338144	30.620000	0.001256
37.579837	30.640000	0.001253
37.821490	31.020000	0.001265
38.062214	31.040000	0.001265
38.303622	31.420000	0.001275
38.546480	31.450000	0.001285
38.786977	31.820000	0.001290
39.029914	31.840000	0.001299
39.272365	32.230000	0.001319
39.514095	32.360000	0.001315
39.766144	32.630000	0.001330
40.024244	32.640000	0.001331
40.265719	33.020000	0.001349
40.506614	33.040000	0.001349
40.748022	33.420000	0.001355
40.990870	33.440000	0.001368
41.231346	33.820000	0.001373
41.457595	33.950000	0.001383
41.716054	34.220000	0.001391
41.958090	34.340000	0.001408
42.199882	34.610000	0.001404
42.440372	34.740000	0.001420
42.682402	35.010000	0.001418
42.924474	35.030000	0.001434
43.165286	35.420000	0.001440
43.407114	35.540000	0.001461
43.649067	35.820000	0.001457
43.891759	35.940000	0.001472
44.132349	36.220000	0.001472
44.373965	36.230000	0.001480
44.616721	36.610000	0.001490
44.857247	36.630000	0.001496
45.085616	36.830000	0.001514
45.313580	37.220000	0.001512
