Time [s]	Current [A]	Voltage [V]	
51.869648	85.230000	0.003897
52.097126	85.630000	0.003934
52.324732	85.670000	0.003950
52.566385	86.410000	0.003976
52.792988	86.680000	0.004007
53.050104	87.220000	0.004035
53.292857	87.260000	0.004068
53.534633	88.030000	0.004129
53.776505	88.060000	0.004138
54.018247	88.820000	0.004193
54.259054	88.860000	0.004202
54.500545	89.630000	0.004239
54.726866	89.890000	0.004286
54.984139	90.430000	0.004333
55.225930	90.690000	0.004415
55.467642	91.230000	0.004424
55.709276	91.480000	0.004513
55.952359	92.020000	0.004557
56.192650	92.060000	0.004655
56.434269	92.820000	0.004763
56.677029	92.860000	0.004873
56.904561	93.260000	0.005035
57.132363	94.030000	0.005277
57.374028	94.070000	0.005809
57.616718	94.830000	0.006502
57.857493	94.860000	0.007260
58.083767	95.650000	0.010833
58.342113	95.660000	0.004810
58.583755	96.430000	0.004921
58.825767	96.460000	0.004930
59.066268	97.230000	0.005103
59.308113	97.260000	0.005046
59.550785	98.030000	0.005080
59.791106	98.070000	0.005111
60.033132	98.830000	0.005241
60.274895	98.870000	0.005244
60.516539	99.640000	0.005358
60.759626	99.670000	0.005503
