Time [s]	Current [A]	Voltage [V]	
51.719527	85.230000	0.005788
51.960970	85.470000	0.005841
52.203969	86.030000	0.005843
52.444279	86.050000	0.005870
52.685953	86.820000	0.005897
52.928951	86.860000	0.005923
53.156197	87.260000	0.005964
53.383787	88.030000	0.005980
53.625931	88.280000	0.006033
53.867551	88.820000	0.006034
54.110090	88.860000	0.006062
54.350575	89.630000	0.006088
54.592809	89.890000	0.006143
54.834303	90.430000	0.006144
55.077292	90.680000	0.006197
55.318092	91.230000	0.006197
55.559305	91.260000	0.006226
55.802301	92.030000	0.006252
56.043061	92.060000	0.006280
56.284807	92.820000	0.006334
56.526576	92.860000	0.006335
56.768380	93.630000	0.006388
57.011216	93.660000	0.006390
57.251414	94.430000	0.006417
57.493222	94.460000	0.006444
57.736146	95.230000	0.006471
57.976480	95.260000	0.006498
58.218456	96.030000	0.006552
58.460189	96.060000	0.006554
58.703083	96.820000	0.006606
58.943850	96.870000	0.006608
59.185072	97.640000	0.006636
59.411594	98.030000	0.006690
59.678699	98.430000	0.006690
59.937204	98.460000	0.006718
60.179691	99.230000	0.006746
60.406942	99.630000	0.006784
60.619454	99.890000	0.006801
