Time [s]	Current [A]	Voltage [V]	
45.677924	37.410000	0.001529
45.892548	37.620000	0.001532
46.120566	37.640000	0.001538
46.363367	38.020000	0.001547
46.604076	38.040000	0.001555
46.830340	38.430000	0.001563
47.088807	38.450000	0.001570
47.330625	38.810000	0.001585
47.572323	38.840000	0.001586
47.812773	39.220000	0.001604
48.054672	39.240000	0.001603
48.297023	39.620000	0.001611
48.537671	39.640000	0.001619
48.790168	40.020000	0.001629
49.049437	40.040000	0.001633
49.289541	40.410000	0.001641
49.531432	40.550000	0.001661
49.773166	40.820000	0.001657
50.014947	40.950000	0.001679
50.257900	41.210000	0.001676
50.498352	41.230000	0.001685
50.741057	41.620000	0.001693
50.981741	41.630000	0.001698
51.209894	41.840000	0.001715
51.438835	42.220000	0.001719
51.679536	42.240000	0.001724
51.922372	42.620000	0.001731
52.162788	42.630000	0.001743
52.404622	43.020000	0.001750
52.646404	43.120000	0.001765
52.888248	43.410000	0.001765
53.142578	43.610000	0.001779
53.355061	43.730000	0.001785
53.613820	44.010000	0.001789
53.854284	44.020000	0.001797
54.095936	44.410000	0.001807
54.338813	44.420000	0.001816
54.580812	44.810000	0.001832
54.821566	44.830000	0.001831
55.063053	45.210000	0.001848
55.306041	45.230000	0.001848
55.546323	45.610000	0.001856
55.788032	45.630000	0.001864
56.030976	46.020000	0.001872
56.272787	46.130000	0.001888
56.513561	46.410000	0.001889
56.755157	46.530000	0.001905
56.998217	46.820000	0.001904
57.238431	46.830000	0.001912
57.480165	47.220000	0.001922
57.722947	47.240000	0.001930
57.950058	47.440000	0.001942
58.178040	47.820000	0.001946
58.419723	47.840000	0.001953
58.662661	48.220000	0.001962
58.903130	48.240000	0.001970
59.145795	48.620000	0.001978
59.387913	48.740000	0.001996
59.629565	49.020000	0.001995
59.871464	49.140000	0.002010
60.112065	49.420000	0.002012
60.353566	49.440000	0.002020
60.596199	49.820000	0.002027
60.836793	49.840000	0.002036
61.078868	50.230000	0.002053
61.320407	50.230000	0.002051
61.562318	50.630000	0.002070
61.805413	50.640000	0.002068
62.045821	51.030000	0.002078
62.287326	51.040000	0.002086
62.530037	51.420000	0.002093
62.757317	51.620000	0.002105
62.985115	51.630000	0.002108
63.226789	52.020000	0.002118
63.469831	52.030000	0.002126
63.710281	52.420000	0.002133
63.936603	52.540000	0.002142
64.195046	52.820000	0.002151
64.436868	52.940000	0.002167
64.678788	53.220000	0.002166
64.918786	53.240000	0.002174
65.160844	53.620000	0.002183
65.403604	53.630000	0.002191
65.643908	54.020000	0.002199
65.886036	54.130000	0.002215
66.128013	54.420000	0.002215
66.379913	54.530000	0.002226
66.638155	54.830000	0.002232
66.879685	54.930000	0.002248
67.123031	55.210000	0.002248
67.362917	55.230000	0.002256
67.604585	55.610000	0.002265
67.847436	55.630000	0.002272
68.088046	56.020000	0.002280
68.330073	56.130000	0.002297
68.571952	56.410000	0.002297
68.814788	56.520000	0.002314
69.055611	56.810000	0.002314
69.296921	56.830000	0.002322
69.539751	57.220000	0.002329
69.780228	57.240000	0.002339
70.022377	57.620000	0.002355
70.264223	57.630000	0.002354
70.507256	58.020000	0.002371
70.747904	58.030000	0.002371
70.988974	58.420000	0.002378
71.231889	58.430000	0.002388
71.472435	58.820000	0.002395
71.700672	59.020000	0.002407
71.928399	59.030000	0.002412
72.170193	59.420000	0.002420
72.413060	59.440000	0.002428
72.653659	59.820000	0.002438
72.896431	59.830000	0.002444
73.138297	60.220000	0.002461
73.380196	60.230000	0.002460
73.620708	60.620000	0.002477
73.862817	60.630000	0.002478
74.103970	61.020000	0.002485
74.346824	61.030000	0.002494
74.587466	61.420000	0.002502
74.840946	61.530000	0.002513
75.098336	61.810000	0.002518
75.326053	62.020000	0.002530
75.537605	62.140000	0.002534
75.796046	62.420000	0.002542
76.038627	62.440000	0.002550
76.279100	62.820000	0.002558
76.520761	62.840000	0.002567
76.762816	63.220000	0.002583
77.004820	63.340000	0.002583
77.259234	63.440000	0.002597
77.487089	63.820000	0.002599
77.729940	63.840000	0.002609
77.970302	64.220000	0.002616
78.212064	64.240000	0.002624
78.454850	64.630000	0.002633
78.696665	64.740000	0.002650
78.937191	65.030000	0.002648
79.178934	65.150000	0.002666
79.422090	65.430000	0.002665
79.662328	65.440000	0.002674
79.903932	65.830000	0.002682
80.146798	65.830000	0.002689
80.388845	66.230000	0.002708
80.630679	66.240000	0.002706
80.871162	66.630000	0.002723
81.113175	66.640000	0.002723
81.355934	67.030000	0.002731
81.596333	67.040000	0.002740
81.837909	67.420000	0.002748
82.066394	67.620000	0.002760
82.295181	67.640000	0.002763
82.535821	68.020000	0.002772
82.777546	68.040000	0.002781
83.003791	68.420000	0.002789
83.261184	68.440000	0.002796
83.502716	68.820000	0.002814
83.744425	68.840000	0.002812
83.986060	69.220000	0.002829
84.229173	69.230000	0.002829
84.469472	69.620000	0.002838
84.711167	69.630000	0.002846
84.953940	70.010000	0.002853
85.181208	70.220000	0.002866
85.408965	70.230000	0.002870
85.650688	70.620000	0.002879
85.893573	70.640000	0.002886
86.134056	71.020000	0.002894
86.376824	71.040000	0.002903
86.618852	71.430000	0.002921
86.860799	71.430000	0.002919
87.102649	71.820000	0.002936
87.343165	71.840000	0.002935
87.584657	72.220000	0.002943
87.827291	72.240000	0.002952
88.067800	72.620000	0.002961
88.309810	72.740000	0.002977
88.551560	73.020000	0.002976
88.793285	73.140000	0.002994
89.036207	73.420000	0.002994
89.276544	73.440000	0.003001
89.518269	73.820000	0.003009
89.760952	73.840000	0.003018
89.988290	74.040000	0.003030
90.216064	74.420000	0.003032
90.457872	74.430000	0.003041
90.700688	74.820000	0.003051
90.941426	74.840000	0.003058
91.167958	75.230000	0.003071
91.425870	75.240000	0.003074
91.667610	75.630000	0.003092
91.909435	75.650000	0.003090
92.149834	76.020000	0.003108
92.391949	76.040000	0.003108
92.634487	76.430000	0.003115
92.875075	76.440000	0.003124
93.103444	76.640000	0.003139
93.314695	77.020000	0.003148
93.556752	77.140000	0.003149
93.816074	77.420000	0.003156
94.056299	77.440000	0.003165
94.284981	77.640000	0.003179
94.512719	78.020000	0.003181
94.754475	78.040000	0.003189
94.997041	78.420000	0.003196
95.237677	78.440000	0.003205
95.480589	78.820000	0.003214
95.722281	78.950000	0.003231
95.963913	79.230000	0.003230
96.205984	79.350000	0.003247
96.446735	79.630000	0.003246
96.687972	79.640000	0.003254
96.930700	80.030000	0.003262
97.171218	80.040000	0.003272
97.399722	80.240000	0.003283
97.627306	80.630000	0.003288
97.869038	80.640000	0.003295
98.111956	81.020000	0.003304
98.352569	81.040000	0.003312
98.595374	81.420000	0.003319
98.837303	81.550000	0.003337
99.079165	81.830000	0.003336
99.319707	81.950000	0.003354
99.561794	82.230000	0.003352
99.802829	82.240000	0.003361
100.045667	82.620000	0.003369
100.286325	82.640000	0.003378
100.546200	83.020000	0.003391
100.797829	83.050000	0.003394
101.037964	83.440000	0.003401
101.279954	83.550000	0.003420
101.521668	83.830000	0.003419
101.763556	83.950000	0.003435
102.006545	84.230000	0.003435
102.246724	84.250000	0.003442
102.489713	84.630000	0.003451
102.730195	84.650000	0.003460
102.958549	85.030000	0.003472
103.223869	85.150000	0.003476
103.483353	85.430000	0.003484
103.725136	85.550000	0.003502
103.966829	85.820000	0.003502
104.207338	85.950000	0.003517
104.449368	86.230000	0.003517
104.691861	86.240000	0.003525
104.932415	86.640000	0.003533
105.174068	86.640000	0.003541
105.416066	87.020000	0.003559
105.658191	87.040000	0.003557
105.899454	87.420000	0.003575
106.142426	87.440000	0.003575
106.382842	87.820000	0.003583
106.625567	87.840000	0.003590
106.866215	88.220000	0.003598
107.094677	88.420000	0.003611
107.306041	88.540000	0.003616
107.564432	88.820000	0.003624
107.806985	88.840000	0.003631
108.047304	89.230000	0.003639
108.289110	89.250000	0.003649
108.531176	89.630000	0.003664
108.772957	89.650000	0.003664
109.016083	90.030000	0.003681
109.257687	90.050000	0.003679
109.497830	90.420000	0.003688
109.740569	90.440000	0.003697
109.981289	90.830000	0.003705
110.223403	90.950000	0.003722
110.465086	91.220000	0.003722
110.706801	91.350000	0.003737
110.949672	91.630000	0.003738
111.190055	91.640000	0.003746
111.433350	92.030000	0.003753
111.673426	92.050000	0.003761
111.901924	92.240000	0.003775
112.113334	92.640000	0.003780
112.371681	92.640000	0.003787
112.614293	93.030000	0.003794
112.854825	93.040000	0.003803
113.096419	93.430000	0.003811
113.338436	93.540000	0.003827
113.580304	93.830000	0.003829
113.823227	93.950000	0.003846
114.065064	94.230000	0.003844
114.305327	94.250000	0.003852
114.548179	94.630000	0.003861
114.788610	94.650000	0.003869
115.030672	95.030000	0.003886
115.272494	95.040000	0.003886
115.514205	95.430000	0.003902
115.757144	95.440000	0.003902
115.997442	95.830000	0.003910
116.240061	95.840000	0.003918
116.480717	96.220000	0.003925
116.709203	96.430000	0.003938
116.938062	96.440000	0.003942
117.178577	96.830000	0.003949
117.421573	96.840000	0.003959
117.662069	97.230000	0.003968
117.903731	97.240000	0.003976
118.145429	97.630000	0.003991
118.387436	97.640000	0.003992
118.630323	98.040000	0.004009
118.872086	98.040000	0.004008
119.112454	98.430000	0.004015
119.355195	98.440000	0.004024
119.595722	98.820000	0.004033
119.824094	99.030000	0.004045
120.089308	99.230000	0.004049
120.348883	99.250000	0.004057
120.590585	99.630000	0.004074
120.831219	99.650000	0.004073
121.072802	100.030000	0.004090
