Time [s]	Current [A]	Voltage [V]	
0.851965	0.000000	0.000001
1.081342	1.190000	0.000047
1.319483	1.230000	0.000062
1.537541	2.010000	0.000083
1.779069	2.040000	0.000083
2.020691	2.820000	0.000113
2.261356	2.840000	0.000116
2.503012	3.610000	0.000152
2.745175	3.660000	0.000151
2.987382	4.410000	0.000168
3.228221	4.440000	0.000184
3.470261	5.210000	0.000217
3.712084	5.240000	0.000218
3.953720	6.010000	0.000250
4.196470	6.050000	0.000251
4.436735	6.810000	0.000267
4.678179	6.850000	0.000284
4.905110	7.620000	0.000314
5.163441	7.660000	0.000313
5.404829	8.420000	0.000357
5.647172	8.460000	0.000356
5.886919	9.210000	0.000388
6.128848	9.260000	0.000386
6.371553	10.010000	0.000403
6.612059	10.040000	0.000416
6.870567	10.820000	0.000443
7.123237	10.860000	0.000450
7.365424	11.610000	0.000468
7.607478	11.890000	0.000511
7.849317	12.410000	0.000506
8.089850	12.690000	0.000537
8.331695	13.220000	0.000536
8.574363	13.270000	0.000554
8.814709	14.020000	0.000568
9.056380	14.060000	0.000583
9.298601	14.820000	0.000622
9.540563	14.860000	0.000616
9.782061	15.620000	0.000657
10.025143	15.670000	0.000652
10.266695	16.410000	0.000685
10.507395	16.460000	0.000685
10.749799	17.210000	0.000707
10.990778	17.250000	0.000723
11.232381	18.020000	0.000759
11.474081	18.060000	0.000760
11.715674	18.820000	0.000794
11.958598	18.860000	0.000781
12.198811	19.610000	0.000806
12.441697	19.660000	0.000817
12.682327	20.410000	0.000839
12.924456	20.680000	0.000876
13.166060	21.210000	0.000873
13.407678	21.480000	0.000908
13.649293	22.020000	0.000907
13.892051	22.070000	0.000920
14.132593	22.820000	0.000942
14.375311	22.860000	0.000957
14.633719	23.620000	0.000983
14.885007	23.660000	0.000990
15.126251	24.420000	0.001007
15.368059	24.690000	0.001043
15.609723	25.220000	0.001040
15.851596	25.490000	0.001076
16.094272	26.010000	0.001077
16.335188	26.060000	0.001091
16.578119	26.810000	0.001109
16.818408	26.850000	0.001125
17.060322	27.610000	0.001142
17.302113	27.890000	0.001178
17.543899	28.420000	0.001175
17.785447	28.690000	0.001212
18.028197	29.220000	0.001212
18.268810	29.260000	0.001225
18.511648	30.020000	0.001240
18.752060	30.060000	0.001260
18.994207	30.820000	0.001294
19.236343	30.870000	0.001294
19.477686	31.620000	0.001328
19.719685	31.670000	0.001326
19.946172	32.420000	0.001349
20.203454	32.460000	0.001362
20.445955	33.220000	0.001377
20.680691	33.490000	0.001394
20.955322	34.020000	0.001410
21.196694	34.060000	0.001427
21.438542	34.820000	0.001466
21.680304	34.850000	0.001458
21.921965	35.620000	0.001498
22.164973	35.650000	0.001493
22.405434	36.410000	0.001508
22.648115	36.460000	0.001523
22.888542	37.210000	0.001544
23.116991	37.620000	0.001572
23.328588	37.890000	0.001583
23.586972	38.420000	0.001594
23.829468	38.460000	0.001612
24.069832	39.220000	0.001626
24.311691	39.260000	0.001640
24.553644	40.020000	0.001682
24.795319	40.060000	0.001672
25.038393	40.820000	0.001710
25.280185	40.860000	0.001708
25.520367	41.620000	0.001723
25.763341	41.660000	0.001741
26.003770	42.420000	0.001758
26.245744	42.660000	0.001792
26.487460	43.220000	0.001792
26.729181	43.450000	0.001825
26.972196	44.020000	0.001825
27.212681	44.040000	0.001842
27.455187	44.820000	0.001858
27.695944	44.850000	0.001875
27.924200	45.250000	0.001900
28.153219	46.020000	0.001908
28.393800	46.050000	0.001926
28.636707	46.820000	0.001943
28.877441	46.850000	0.001959
29.118827	47.620000	0.001976
29.371923	47.880000	0.002000
29.629459	48.420000	0.002009
29.857169	48.820000	0.002037
30.068764	49.080000	0.002045
30.327080	49.630000	0.002060
30.569963	49.660000	0.002076
30.810296	50.420000	0.002094
31.052950	50.460000	0.002110
31.294787	51.230000	0.002144
31.537040	51.480000	0.002144
31.790101	51.650000	0.002173
32.018058	52.420000	0.002177
32.261232	52.450000	0.002194
32.501560	53.220000	0.002211
32.744294	53.250000	0.002227
32.984795	54.020000	0.002244
33.226989	54.240000	0.002278
33.468677	54.810000	0.002278
33.710444	55.050000	0.002310
33.953430	55.610000	0.002311
34.193702	55.650000	0.002327
